TITLE = "  "
VARIABLES = "x_mat","y_mat","x_cur","y_cur"
ZONE N=63, E= 40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME= 1.0000e+00
3.4909e+00 9.5486e-01 3.4895e+00 9.1618e-01
3.4909e+00 1.4549e+00 3.4950e+00 1.4172e+00
3.4909e+00 4.5486e-01 3.4840e+00 4.1549e-01
3.9936e+00 9.7994e-01 3.9915e+00 9.3480e-01
3.9936e+00 1.4799e+00 3.9965e+00 1.4360e+00
3.9936e+00 4.7994e-01 3.9865e+00 4.3425e-01
4.4967e+00 9.9498e-01 4.4937e+00 9.4404e-01
4.4967e+00 1.4950e+00 4.4979e+00 1.4454e+00
4.4967e+00 4.9498e-01 4.4896e+00 4.4363e-01
5.0000e+00 1.0000e+00 4.9960e+00 9.4423e-01
5.0000e+00 1.5000e+00 4.9991e+00 1.4457e+00
5.0000e+00 5.0000e-01 4.9931e+00 4.4398e-01
5.5033e+00 9.9498e-01 5.4983e+00 9.3573e-01
5.5033e+00 1.4950e+00 5.4999e+00 1.4374e+00
5.5033e+00 4.9498e-01 5.4970e+00 4.3567e-01
6.0064e+00 9.7994e-01 6.0005e+00 9.1893e-01
6.0064e+00 1.4799e+00 6.0002e+00 1.4206e+00
6.0064e+00 4.7994e-01 6.0011e+00 4.1915e-01
6.5091e+00 9.5486e-01 6.5026e+00 8.9428e-01
6.5091e+00 1.4549e+00 6.5002e+00 1.3955e+00
6.5091e+00 4.5486e-01 6.5054e+00 3.9482e-01
7.0112e+00 9.1978e-01 7.0044e+00 8.6491e-01
7.0112e+00 1.4198e+00 6.9998e+00 1.3665e+00
7.0112e+00 4.1978e-01 7.0091e+00 3.6511e-01
7.5125e+00 8.7469e-01 7.5053e+00 8.2750e-01
7.5125e+00 1.3747e+00 7.4991e+00 1.3289e+00
7.5125e+00 3.7469e-01 7.5116e+00 3.2735e-01
8.0128e+00 8.1962e-01 8.0054e+00 7.8143e-01
8.0128e+00 1.3196e+00 7.9980e+00 1.2826e+00
8.0128e+00 3.1962e-01 8.0127e+00 2.8103e-01
8.5119e+00 7.5459e-01 8.5046e+00 7.2616e-01
8.5119e+00 1.2546e+00 8.4966e+00 1.2270e+00
8.5119e+00 2.5459e-01 8.5123e+00 2.2555e-01
9.0096e+00 6.7962e-01 9.0026e+00 6.6118e-01
9.0096e+00 1.1796e+00 8.9944e+00 1.1618e+00
